customer_id,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12
1812657,8.0,3.0,2.0,4.0,7.0,7.0,1.0,7.0,30.0,6.0,15.0,7.0
1812726,2.0,4.0,1.0,1.0,6.0,11.0,3.0,5.0,9.0,6.0,9.0,6.0
1812852,8.0,4.0,1.0,1.0,27.0,29.0,25.0,19.0,3.0,9.0,17.0,30.0
1813361,16.0,13.0,1.0,3.0,28.0,30.0,15.0,21.0,12.0,17.0,34.0,21.0
1813377,76.0,47.0,3.0,2.0,64.0,52.0,66.0,66.0,31.0,62.0,83.0,51.0
1813449,10.0,6.0,6.0,3.0,11.0,14.0,10.0,16.0,1.0,9.0,14.0,13.0
1813458,4.0,34.0,-1.0,2.0,44.0,39.0,43.0,35.0,0.0,6.0,33.0,41.0
1813714,33.0,27.0,-1.0,1.0,35.0,33.0,2.0,34.0,73.0,26.0,9.0,5.0
1813780,3.0,5.0,2.0,0.0,23.0,27.0,23.0,16.0,0.0,23.0,10.0,23.0
1813826,5.0,5.0,1.0,1.0,12.0,16.0,6.0,9.0,-0.0,8.0,12.0,10.0
1813842,10.0,9.0,1.0,2.0,30.0,28.0,23.0,19.0,0.0,20.0,19.0,24.0
1813884,6.0,15.0,3.0,2.0,23.0,22.0,13.0,13.0,0.0,16.0,14.0,18.0
1814002,22.0,49.0,6.0,4.0,57.0,45.0,43.0,40.0,4.0,38.0,26.0,44.0
1814140,19.0,17.0,3.0,1.0,30.0,32.0,10.0,28.0,33.0,26.0,29.0,22.0
1814170,9.0,24.0,19.0,3.0,53.0,53.0,68.0,44.0,5.0,41.0,25.0,43.0
1814240,13.0,17.0,3.0,2.0,35.0,34.0,27.0,38.0,12.0,19.0,25.0,30.0
1814529,23.0,2.0,0.0,0.0,7.0,34.0,14.0,41.0,2.0,28.0,12.0,21.0
1814584,6.0,12.0,0.0,-0.0,13.0,22.0,17.0,18.0,15.0,14.0,21.0,15.0
1814590,7.0,9.0,2.0,1.0,14.0,23.0,8.0,16.0,5.0,14.0,20.0,16.0
1814767,4.0,4.0,1.0,1.0,16.0,22.0,9.0,11.0,11.0,11.0,11.0,10.0
1814809,7.0,10.0,1.0,1.0,68.0,47.0,33.0,36.0,10.0,59.0,21.0,41.0
1814866,18.0,39.0,74.0,3.0,41.0,46.0,41.0,45.0,12.0,45.0,37.0,37.0
1814988,11.0,8.0,4.0,2.0,31.0,38.0,34.0,30.0,2.0,30.0,27.0,37.0
1814992,9.0,19.0,56.0,1.0,37.0,45.0,60.0,36.0,12.0,24.0,37.0,38.0
1815026,11.0,20.0,1.0,2.0,33.0,27.0,25.0,52.0,11.0,27.0,23.0,23.0
1815141,87.0,64.0,69.0,1.0,50.0,59.0,80.0,81.0,8.0,45.0,80.0,46.0
1815219,5.0,2.0,1.0,1.0,55.0,42.0,33.0,17.0,-0.0,34.0,8.0,46.0
1815224,3.0,4.0,1.0,1.0,6.0,8.0,3.0,4.0,7.0,6.0,9.0,5.0
1815368,6.0,35.0,1.0,2.0,29.0,28.0,13.0,46.0,23.0,28.0,31.0,11.0
1815467,6.0,12.0,1.0,1.0,18.0,25.0,11.0,21.0,18.0,18.0,19.0,21.0
1815635,22.0,23.0,1.0,1.0,23.0,36.0,36.0,37.0,25.0,26.0,24.0,32.0
1815764,10.0,15.0,3.0,3.0,34.0,37.0,28.0,37.0,4.0,24.0,18.0,32.0
1815872,6.0,4.0,3.0,1.0,12.0,16.0,4.0,11.0,0.0,10.0,12.0,13.0
1815878,22.0,8.0,1.0,3.0,36.0,40.0,35.0,17.0,33.0,26.0,18.0,34.0
1815885,3.0,5.0,2.0,1.0,17.0,18.0,11.0,10.0,2.0,14.0,13.0,12.0
1815979,6.0,4.0,4.0,1.0,15.0,21.0,5.0,12.0,0.0,11.0,14.0,16.0
1816156,3.0,4.0,1.0,1.0,6.0,13.0,3.0,7.0,25.0,7.0,15.0,6.0
1816248,38.0,39.0,0.0,61.0,54.0,50.0,39.0,61.0,6.0,62.0,31.0,49.0
1816277,4.0,4.0,3.0,1.0,15.0,22.0,26.0,10.0,-0.0,15.0,13.0,16.0
1816296,4.0,8.0,2.0,1.0,18.0,28.0,22.0,9.0,0.0,14.0,38.0,17.0
1816335,5.0,13.0,4.0,-0.0,26.0,22.0,8.0,33.0,45.0,26.0,15.0,11.0
1816342,25.0,18.0,2.0,0.0,33.0,44.0,32.0,47.0,51.0,56.0,29.0,24.0
1816406,8.0,21.0,1.0,-0.0,25.0,34.0,28.0,20.0,85.0,32.0,37.0,23.0
1816641,5.0,9.0,24.0,1.0,10.0,27.0,14.0,9.0,0.0,15.0,9.0,16.0
1816676,3.0,37.0,1.0,0.0,16.0,42.0,40.0,43.0,84.0,25.0,49.0,32.0
1816777,13.0,6.0,2.0,-0.0,15.0,24.0,10.0,10.0,-0.0,15.0,15.0,13.0
1816881,4.0,1.0,1.0,1.0,21.0,27.0,15.0,10.0,0.0,14.0,12.0,19.0
1816904,5.0,6.0,2.0,0.0,15.0,29.0,11.0,15.0,2.0,15.0,6.0,15.0
1817019,10.0,6.0,2.0,1.0,17.0,25.0,11.0,13.0,2.0,18.0,23.0,20.0
1817100,22.0,12.0,1.0,1.0,28.0,29.0,20.0,30.0,16.0,19.0,18.0,23.0
1817141,27.0,16.0,4.0,0.0,33.0,47.0,16.0,45.0,20.0,40.0,32.0,54.0
1817192,4.0,3.0,-0.0,1.0,7.0,9.0,5.0,3.0,0.0,2.0,10.0,8.0
1817401,8.0,5.0,1.0,1.0,15.0,15.0,9.0,16.0,20.0,10.0,20.0,9.0
1817451,1.0,2.0,1.0,0.0,23.0,30.0,18.0,7.0,2.0,29.0,16.0,30.0
1817452,25.0,24.0,1.0,63.0,25.0,44.0,39.0,33.0,15.0,20.0,68.0,39.0
1817457,16.0,19.0,3.0,3.0,47.0,45.0,36.0,69.0,2.0,41.0,14.0,31.0
1817467,18.0,4.0,2.0,0.0,19.0,33.0,10.0,21.0,47.0,15.0,25.0,19.0
1817488,2.0,4.0,1.0,1.0,14.0,21.0,11.0,6.0,0.0,13.0,10.0,9.0
1817595,33.0,13.0,60.0,2.0,41.0,52.0,71.0,39.0,-0.0,42.0,29.0,41.0
1817748,35.0,9.0,46.0,2.0,32.0,48.0,22.0,86.0,15.0,68.0,84.0,37.0
1817838,35.0,95.0,2.0,-0.0,98.0,95.0,47.0,98.0,0.0,59.0,91.0,95.0
1817899,11.0,9.0,3.0,2.0,69.0,58.0,41.0,68.0,11.0,44.0,58.0,51.0
1817951,8.0,11.0,3.0,4.0,19.0,17.0,11.0,13.0,14.0,18.0,8.0,20.0
1818099,7.0,11.0,2.0,1.0,27.0,24.0,21.0,27.0,-0.0,19.0,10.0,21.0
1818132,6.0,7.0,1.0,4.0,14.0,15.0,12.0,14.0,0.0,9.0,13.0,10.0
1818138,9.0,9.0,1.0,1.0,41.0,34.0,19.0,34.0,10.0,23.0,40.0,25.0
1818348,2.0,0.0,0.0,1.0,4.0,5.0,2.0,27.0,12.0,3.0,4.0,2.0
1818358,5.0,4.0,1.0,1.0,15.0,19.0,1.0,6.0,0.0,13.0,15.0,10.0
1818420,3.0,4.0,1.0,1.0,7.0,12.0,3.0,4.0,4.0,7.0,11.0,7.0
1818579,15.0,15.0,2.0,2.0,39.0,39.0,25.0,36.0,0.0,31.0,16.0,31.0
1818632,17.0,10.0,3.0,2.0,40.0,36.0,29.0,30.0,-0.0,23.0,29.0,32.0
1818706,4.0,6.0,2.0,1.0,11.0,19.0,6.0,9.0,5.0,11.0,19.0,11.0
1818820,4.0,3.0,2.0,1.0,13.0,17.0,9.0,11.0,0.0,14.0,10.0,14.0
1818994,41.0,39.0,13.0,13.0,42.0,54.0,46.0,63.0,32.0,42.0,36.0,53.0
1818996,9.0,12.0,3.0,2.0,27.0,30.0,27.0,28.0,8.0,27.0,6.0,32.0
1819028,29.0,10.0,32.0,1.0,26.0,53.0,46.0,29.0,36.0,25.0,49.0,39.0
1819079,41.0,23.0,10.0,3.0,36.0,49.0,57.0,43.0,33.0,37.0,28.0,47.0
1819295,2.0,4.0,5.0,1.0,14.0,31.0,10.0,5.0,0.0,8.0,44.0,23.0
1819317,16.0,27.0,1.0,0.0,17.0,29.0,5.0,24.0,62.0,14.0,27.0,13.0
1819464,8.0,7.0,2.0,1.0,14.0,19.0,9.0,12.0,-0.0,10.0,12.0,15.0
1819581,7.0,4.0,1.0,2.0,10.0,19.0,11.0,10.0,-0.0,16.0,13.0,15.0
1819680,13.0,13.0,1.0,1.0,30.0,33.0,24.0,24.0,79.0,6.0,46.0,20.0
1819742,5.0,3.0,-1.0,-1.0,6.0,6.0,6.0,8.0,1.0,5.0,5.0,10.0
1819764,4.0,4.0,1.0,1.0,12.0,16.0,6.0,6.0,-0.0,8.0,12.0,10.0
1819783,21.0,23.0,3.0,6.0,60.0,65.0,59.0,41.0,4.0,58.0,33.0,75.0
1819939,35.0,42.0,55.0,7.0,23.0,59.0,70.0,50.0,-0.0,44.0,38.0,52.0
1819946,9.0,8.0,0.0,71.0,14.0,20.0,6.0,19.0,5.0,10.0,33.0,11.0
1820117,11.0,13.0,2.0,2.0,13.0,18.0,8.0,16.0,1.0,23.0,16.0,15.0
1820161,3.0,5.0,1.0,1.0,6.0,11.0,3.0,5.0,0.0,6.0,10.0,7.0
1820249,2.0,2.0,1.0,1.0,16.0,19.0,7.0,5.0,-0.0,13.0,11.0,18.0
1820253,46.0,46.0,40.0,2.0,45.0,61.0,48.0,83.0,1.0,51.0,88.0,55.0
1820319,3.0,8.0,67.0,-0.0,56.0,48.0,39.0,45.0,102.0,39.0,46.0,29.0
1820576,4.0,5.0,1.0,1.0,12.0,18.0,6.0,8.0,12.0,9.0,15.0,9.0
1820680,13.0,17.0,2.0,2.0,22.0,31.0,15.0,23.0,8.0,28.0,30.0,26.0
1820742,15.0,25.0,5.0,4.0,43.0,51.0,50.0,70.0,4.0,43.0,33.0,38.0
1820817,5.0,11.0,6.0,0.0,10.0,20.0,5.0,8.0,-0.0,13.0,18.0,11.0
1820827,5.0,10.0,1.0,1.0,32.0,22.0,21.0,25.0,-0.0,9.0,14.0,26.0
1820978,5.0,6.0,2.0,-0.0,13.0,25.0,8.0,10.0,29.0,17.0,18.0,14.0
1821000,9.0,22.0,28.0,3.0,39.0,79.0,68.0,41.0,-0.0,38.0,63.0,82.0
1821137,9.0,18.0,3.0,1.0,32.0,23.0,22.0,27.0,1.0,14.0,11.0,18.0
1821364,2.0,4.0,20.0,0.0,16.0,23.0,7.0,7.0,1.0,17.0,8.0,10.0
1821392,4.0,13.0,2.0,2.0,27.0,31.0,43.0,18.0,8.0,22.0,24.0,26.0
1821427,6.0,23.0,1.0,-0.0,24.0,34.0,11.0,13.0,40.0,29.0,5.0,24.0
1821524,5.0,4.0,1.0,1.0,16.0,17.0,6.0,8.0,-0.0,9.0,14.0,12.0
1821545,3.0,4.0,2.0,1.0,18.0,21.0,11.0,11.0,3.0,13.0,19.0,16.0
1821582,6.0,5.0,0.0,0.0,14.0,25.0,7.0,12.0,1.0,6.0,34.0,7.0
1821723,7.0,15.0,10.0,2.0,32.0,35.0,18.0,29.0,0.0,20.0,36.0,30.0
1821788,43.0,74.0,12.0,1.0,30.0,91.0,87.0,92.0,13.0,69.0,85.0,90.0
1821805,8.0,4.0,1.0,0.0,12.0,22.0,5.0,9.0,0.0,9.0,27.0,13.0
1821834,24.0,6.0,1.0,0.0,19.0,34.0,10.0,21.0,60.0,17.0,37.0,17.0
1821849,17.0,6.0,2.0,2.0,13.0,25.0,9.0,7.0,24.0,16.0,24.0,13.0
1821912,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,-0.0,5.0,7.0,5.0
1821948,6.0,19.0,4.0,2.0,19.0,36.0,15.0,37.0,47.0,22.0,34.0,25.0
1821953,11.0,7.0,2.0,2.0,13.0,37.0,37.0,16.0,0.0,16.0,22.0,27.0
1822190,5.0,17.0,9.0,1.0,5.0,51.0,41.0,64.0,-0.0,63.0,28.0,31.0
1822251,4.0,4.0,2.0,1.0,12.0,16.0,6.0,6.0,-0.0,9.0,11.0,10.0
1822299,2.0,9.0,1.0,1.0,20.0,17.0,4.0,5.0,8.0,8.0,9.0,10.0
1822306,23.0,46.0,7.0,6.0,44.0,54.0,51.0,52.0,7.0,48.0,43.0,42.0
1822351,14.0,33.0,30.0,4.0,26.0,39.0,41.0,36.0,0.0,34.0,19.0,40.0
1822358,4.0,4.0,2.0,1.0,11.0,18.0,6.0,7.0,0.0,11.0,13.0,11.0
1822371,24.0,19.0,2.0,1.0,28.0,32.0,12.0,28.0,45.0,23.0,17.0,25.0
1822427,13.0,8.0,2.0,2.0,20.0,26.0,14.0,23.0,3.0,21.0,13.0,17.0
1822436,13.0,19.0,3.0,0.0,43.0,45.0,30.0,38.0,41.0,41.0,40.0,11.0
1822450,18.0,56.0,5.0,35.0,46.0,46.0,39.0,66.0,-0.0,46.0,23.0,44.0
1822585,3.0,4.0,1.0,1.0,11.0,9.0,6.0,6.0,0.0,7.0,9.0,10.0
1822792,46.0,43.0,33.0,1.0,48.0,60.0,67.0,55.0,16.0,48.0,49.0,53.0
1822828,4.0,4.0,1.0,1.0,11.0,14.0,4.0,6.0,-0.0,7.0,12.0,8.0
1822869,12.0,12.0,3.0,1.0,24.0,39.0,23.0,31.0,12.0,34.0,18.0,21.0
1822919,20.0,37.0,1.0,33.0,30.0,85.0,25.0,51.0,4.0,85.0,59.0,87.0
1822940,7.0,5.0,1.0,1.0,9.0,14.0,14.0,8.0,1.0,9.0,10.0,18.0
1823236,35.0,29.0,1.0,-0.0,34.0,40.0,26.0,24.0,-0.0,39.0,10.0,32.0
1823243,12.0,15.0,5.0,2.0,24.0,35.0,20.0,30.0,5.0,23.0,23.0,26.0
1823394,11.0,9.0,7.0,3.0,14.0,14.0,14.0,16.0,0.0,9.0,7.0,19.0
1823482,9.0,15.0,2.0,1.0,35.0,34.0,40.0,28.0,80.0,24.0,27.0,35.0
1823559,6.0,12.0,3.0,2.0,12.0,21.0,25.0,13.0,3.0,16.0,15.0,13.0
1823723,13.0,22.0,2.0,1.0,37.0,36.0,33.0,41.0,18.0,26.0,31.0,31.0
1823822,15.0,20.0,2.0,10.0,42.0,44.0,33.0,42.0,4.0,37.0,13.0,32.0
1823941,29.0,1.0,1.0,-0.0,6.0,16.0,5.0,10.0,2.0,8.0,5.0,25.0
1823948,14.0,9.0,2.0,48.0,39.0,43.0,29.0,42.0,1.0,41.0,27.0,37.0
1823954,3.0,10.0,1.0,1.0,14.0,22.0,7.0,15.0,0.0,13.0,14.0,14.0
1824045,8.0,6.0,79.0,2.0,39.0,34.0,14.0,34.0,-0.0,29.0,11.0,38.0
1824141,4.0,3.0,1.0,0.0,19.0,25.0,13.0,11.0,0.0,20.0,18.0,20.0
1824215,48.0,73.0,1.0,1.0,25.0,50.0,37.0,67.0,58.0,37.0,58.0,41.0
1824238,23.0,32.0,8.0,9.0,58.0,56.0,51.0,62.0,7.0,44.0,32.0,46.0
1824243,18.0,11.0,3.0,2.0,15.0,23.0,22.0,28.0,2.0,19.0,15.0,22.0
1824260,1.0,6.0,1.0,1.0,28.0,36.0,27.0,14.0,20.0,22.0,41.0,29.0
1824264,5.0,28.0,2.0,2.0,43.0,56.0,57.0,49.0,26.0,62.0,42.0,55.0
1824315,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,-0.0,5.0,7.0,5.0
1824414,7.0,13.0,3.0,1.0,32.0,27.0,19.0,27.0,26.0,20.0,18.0,21.0
1824429,5.0,5.0,20.0,0.0,12.0,44.0,40.0,25.0,2.0,42.0,13.0,27.0
1824453,4.0,13.0,1.0,2.0,32.0,28.0,18.0,28.0,6.0,21.0,14.0,22.0
1824463,4.0,14.0,2.0,1.0,29.0,26.0,21.0,31.0,-0.0,20.0,16.0,24.0
1824492,22.0,77.0,2.0,9.0,27.0,41.0,36.0,38.0,8.0,15.0,29.0,34.0
1824509,4.0,4.0,1.0,1.0,12.0,16.0,6.0,6.0,-0.0,8.0,12.0,10.0
1824559,17.0,16.0,2.0,2.0,28.0,33.0,17.0,25.0,0.0,20.0,20.0,26.0
1824596,4.0,13.0,1.0,0.0,12.0,16.0,5.0,10.0,2.0,10.0,12.0,10.0
1824709,10.0,9.0,3.0,2.0,32.0,33.0,13.0,52.0,3.0,15.0,21.0,25.0
1824722,6.0,5.0,1.0,1.0,13.0,18.0,6.0,7.0,1.0,11.0,13.0,10.0
1824828,2.0,5.0,1.0,1.0,11.0,22.0,4.0,9.0,23.0,10.0,17.0,9.0
1825016,10.0,12.0,2.0,1.0,20.0,20.0,10.0,29.0,2.0,16.0,12.0,17.0
1825112,12.0,11.0,2.0,2.0,16.0,16.0,11.0,21.0,6.0,13.0,14.0,17.0
1825205,7.0,5.0,1.0,1.0,13.0,14.0,6.0,12.0,0.0,11.0,13.0,11.0
1825391,6.0,7.0,1.0,1.0,8.0,13.0,4.0,8.0,-0.0,8.0,9.0,9.0
1825420,4.0,4.0,1.0,1.0,11.0,15.0,4.0,6.0,-0.0,7.0,12.0,8.0
1825519,7.0,8.0,2.0,1.0,14.0,20.0,7.0,14.0,1.0,11.0,13.0,15.0
1825589,20.0,58.0,4.0,-0.0,40.0,44.0,42.0,48.0,2.0,21.0,21.0,34.0
1825598,10.0,8.0,1.0,-0.0,33.0,38.0,8.0,16.0,6.0,59.0,14.0,28.0
1825616,3.0,3.0,2.0,1.0,13.0,17.0,16.0,10.0,1.0,14.0,9.0,10.0
1825638,6.0,9.0,-0.0,1.0,16.0,27.0,8.0,15.0,18.0,25.0,29.0,19.0
1825800,4.0,4.0,2.0,1.0,12.0,19.0,6.0,7.0,-0.0,12.0,12.0,11.0
1825827,9.0,5.0,24.0,42.0,49.0,35.0,24.0,48.0,0.0,15.0,38.0,41.0
1825900,43.0,15.0,3.0,3.0,36.0,42.0,41.0,42.0,7.0,24.0,22.0,41.0
1825934,78.0,40.0,33.0,-1.0,39.0,49.0,43.0,47.0,6.0,35.0,58.0,45.0
1825990,-0.0,7.0,1.0,-1.0,22.0,39.0,10.0,7.0,5.0,32.0,27.0,31.0
1825993,6.0,15.0,2.0,1.0,17.0,30.0,9.0,34.0,3.0,23.0,21.0,15.0
1826002,32.0,36.0,3.0,2.0,43.0,42.0,40.0,43.0,131.0,37.0,21.0,39.0
1826044,39.0,8.0,4.0,1.0,25.0,36.0,21.0,33.0,2.0,41.0,36.0,35.0
1826105,30.0,51.0,9.0,1.0,31.0,53.0,40.0,41.0,1.0,45.0,33.0,39.0
1826111,6.0,14.0,0.0,1.0,10.0,41.0,17.0,53.0,44.0,37.0,8.0,11.0
1826193,5.0,5.0,3.0,1.0,24.0,22.0,5.0,12.0,0.0,17.0,21.0,15.0
1826203,5.0,5.0,1.0,2.0,21.0,29.0,14.0,16.0,7.0,13.0,31.0,18.0
1826364,3.0,2.0,1.0,-0.0,10.0,7.0,4.0,4.0,45.0,5.0,32.0,7.0
1826442,12.0,13.0,2.0,3.0,33.0,32.0,21.0,28.0,4.0,19.0,19.0,27.0
1826477,6.0,7.0,1.0,1.0,25.0,22.0,13.0,9.0,-0.0,15.0,14.0,16.0
1826613,3.0,3.0,1.0,2.0,9.0,13.0,3.0,4.0,7.0,8.0,21.0,8.0
1826629,6.0,9.0,3.0,1.0,11.0,22.0,7.0,15.0,41.0,13.0,23.0,13.0
1826666,4.0,12.0,2.0,1.0,18.0,34.0,14.0,22.0,42.0,18.0,25.0,22.0
1826674,19.0,25.0,6.0,6.0,41.0,54.0,47.0,41.0,-0.0,50.0,18.0,49.0
1826975,15.0,11.0,6.0,2.0,18.0,33.0,21.0,28.0,0.0,23.0,13.0,26.0
1827052,4.0,4.0,2.0,1.0,12.0,18.0,6.0,7.0,-0.0,11.0,14.0,11.0
1827068,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,-0.0,5.0,7.0,5.0
1827315,4.0,3.0,1.0,1.0,9.0,19.0,6.0,6.0,4.0,15.0,18.0,12.0
1827403,9.0,12.0,3.0,1.0,26.0,25.0,22.0,22.0,16.0,19.0,21.0,25.0
1827501,16.0,12.0,7.0,4.0,24.0,25.0,18.0,24.0,3.0,23.0,19.0,19.0
1827786,5.0,7.0,1.0,1.0,14.0,17.0,6.0,10.0,-0.0,9.0,16.0,10.0
1827933,15.0,10.0,1.0,1.0,17.0,23.0,8.0,22.0,1.0,15.0,13.0,19.0
1828182,3.0,3.0,1.0,1.0,14.0,17.0,7.0,7.0,-0.0,12.0,11.0,15.0
1828294,9.0,10.0,2.0,2.0,22.0,26.0,19.0,25.0,4.0,16.0,16.0,17.0
1828516,10.0,32.0,1.0,2.0,33.0,33.0,13.0,43.0,195.0,19.0,48.0,26.0
1828699,39.0,12.0,5.0,-0.0,26.0,43.0,27.0,24.0,8.0,28.0,14.0,22.0
1828843,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,7.0,5.0
1828875,5.0,4.0,23.0,1.0,13.0,13.0,8.0,26.0,1.0,11.0,9.0,16.0
1829257,7.0,16.0,2.0,1.0,26.0,35.0,25.0,23.0,4.0,23.0,25.0,30.0
1829344,17.0,16.0,4.0,25.0,30.0,37.0,25.0,45.0,0.0,30.0,20.0,25.0
1829728,3.0,4.0,1.0,1.0,8.0,13.0,3.0,7.0,5.0,10.0,14.0,6.0
1829759,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,7.0,5.0
1829837,12.0,26.0,3.0,1.0,21.0,38.0,24.0,43.0,4.0,34.0,14.0,20.0
1829961,17.0,14.0,2.0,2.0,24.0,35.0,21.0,28.0,5.0,17.0,21.0,24.0
1829972,2.0,2.0,1.0,2.0,14.0,26.0,2.0,12.0,59.0,12.0,36.0,8.0
1830054,8.0,15.0,1.0,1.0,35.0,35.0,51.0,37.0,4.0,27.0,19.0,57.0
1830213,14.0,21.0,5.0,3.0,35.0,45.0,53.0,48.0,1.0,34.0,22.0,42.0
1830249,18.0,25.0,3.0,37.0,36.0,43.0,34.0,41.0,5.0,32.0,26.0,37.0
1830636,12.0,10.0,4.0,4.0,33.0,44.0,40.0,23.0,1.0,42.0,21.0,27.0
1830758,5.0,7.0,1.0,1.0,8.0,14.0,5.0,8.0,1.0,8.0,9.0,9.0
1830760,19.0,19.0,20.0,1.0,21.0,22.0,7.0,17.0,24.0,12.0,12.0,11.0
1830824,4.0,8.0,0.0,-0.0,21.0,20.0,14.0,18.0,7.0,14.0,15.0,17.0
1830979,2.0,2.0,1.0,1.0,9.0,24.0,8.0,4.0,0.0,11.0,47.0,7.0
1831005,5.0,10.0,1.0,0.0,12.0,24.0,4.0,23.0,7.0,13.0,19.0,10.0
1831010,12.0,15.0,1.0,2.0,20.0,27.0,10.0,31.0,14.0,17.0,14.0,17.0
1831070,4.0,15.0,1.0,1.0,32.0,30.0,16.0,23.0,-0.0,27.0,7.0,22.0
1831102,17.0,45.0,8.0,4.0,37.0,42.0,38.0,55.0,18.0,30.0,29.0,33.0
1831137,4.0,5.0,2.0,1.0,20.0,23.0,8.0,7.0,0.0,9.0,16.0,15.0
1831139,2.0,1.0,1.0,1.0,5.0,8.0,5.0,3.0,0.0,5.0,9.0,7.0
1831201,3.0,3.0,1.0,1.0,7.0,10.0,3.0,4.0,-0.0,6.0,8.0,6.0
1831230,30.0,23.0,7.0,-0.0,43.0,47.0,51.0,50.0,20.0,34.0,20.0,49.0
1831270,21.0,5.0,1.0,1.0,15.0,26.0,11.0,40.0,0.0,17.0,15.0,21.0
1831844,11.0,10.0,3.0,2.0,16.0,20.0,8.0,19.0,1.0,13.0,15.0,17.0
1831845,32.0,44.0,1.0,74.0,48.0,49.0,50.0,54.0,1.0,43.0,20.0,48.0
1832071,29.0,52.0,8.0,1.0,51.0,58.0,48.0,66.0,9.0,48.0,58.0,46.0
1832103,5.0,2.0,7.0,1.0,17.0,20.0,6.0,6.0,0.0,12.0,12.0,11.0
1832211,10.0,75.0,3.0,3.0,71.0,59.0,61.0,90.0,4.0,48.0,73.0,49.0
1832280,7.0,20.0,3.0,-0.0,18.0,26.0,13.0,13.0,4.0,20.0,15.0,12.0
1832320,8.0,16.0,2.0,2.0,25.0,16.0,19.0,29.0,1.0,12.0,10.0,25.0
1832321,3.0,4.0,1.0,1.0,6.0,11.0,3.0,4.0,9.0,6.0,9.0,6.0
1832324,3.0,2.0,1.0,1.0,21.0,26.0,4.0,7.0,2.0,11.0,24.0,22.0
1832564,6.0,47.0,1.0,-1.0,30.0,40.0,7.0,48.0,3.0,42.0,3.0,5.0
1832632,2.0,10.0,1.0,1.0,13.0,20.0,9.0,8.0,8.0,9.0,14.0,17.0
1832710,32.0,26.0,3.0,3.0,7.0,29.0,12.0,39.0,22.0,22.0,36.0,12.0
1832733,7.0,9.0,2.0,0.0,24.0,27.0,18.0,16.0,0.0,16.0,18.0,24.0
1832855,24.0,48.0,2.0,3.0,69.0,53.0,35.0,56.0,14.0,36.0,32.0,49.0
1833065,13.0,11.0,2.0,1.0,30.0,30.0,19.0,23.0,-0.0,20.0,14.0,28.0
1833123,14.0,18.0,2.0,3.0,39.0,35.0,26.0,39.0,-0.0,26.0,19.0,34.0
1833152,7.0,14.0,4.0,2.0,36.0,39.0,28.0,26.0,36.0,23.0,21.0,28.0
1833321,2.0,3.0,0.0,-0.0,7.0,22.0,6.0,14.0,10.0,20.0,23.0,10.0
1833337,19.0,14.0,7.0,12.0,29.0,39.0,18.0,35.0,93.0,25.0,32.0,32.0
1833465,8.0,4.0,2.0,1.0,14.0,16.0,9.0,17.0,-0.0,8.0,13.0,12.0
1833538,17.0,18.0,1.0,0.0,12.0,22.0,5.0,27.0,64.0,13.0,35.0,13.0
1833556,9.0,8.0,3.0,-1.0,18.0,10.0,10.0,15.0,24.0,7.0,13.0,9.0
1833924,5.0,11.0,1.0,0.0,40.0,34.0,15.0,23.0,0.0,21.0,12.0,15.0
1833958,4.0,4.0,1.0,1.0,7.0,11.0,4.0,3.0,-0.0,5.0,9.0,7.0
1834067,8.0,6.0,2.0,1.0,9.0,21.0,8.0,11.0,-0.0,12.0,13.0,7.0
1834189,3.0,5.0,2.0,0.0,16.0,16.0,7.0,13.0,0.0,10.0,10.0,13.0
1834278,8.0,17.0,2.0,1.0,44.0,48.0,41.0,40.0,11.0,34.0,41.0,49.0
1834314,28.0,6.0,0.0,0.0,30.0,29.0,28.0,10.0,0.0,27.0,8.0,11.0
1834317,6.0,8.0,2.0,2.0,20.0,31.0,23.0,28.0,15.0,20.0,26.0,16.0
1834359,5.0,6.0,0.0,2.0,14.0,25.0,8.0,20.0,0.0,18.0,13.0,16.0
1834480,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,-0.0,5.0,7.0,5.0
1834588,5.0,31.0,1.0,1.0,24.0,40.0,30.0,35.0,36.0,13.0,21.0,34.0
1834661,10.0,12.0,3.0,1.0,31.0,29.0,28.0,18.0,-0.0,25.0,17.0,29.0
1834703,2.0,1.0,2.0,1.0,14.0,15.0,10.0,7.0,0.0,12.0,11.0,17.0
1834759,4.0,30.0,2.0,0.0,38.0,42.0,36.0,53.0,28.0,34.0,50.0,23.0
1834864,5.0,10.0,2.0,1.0,13.0,22.0,10.0,11.0,23.0,14.0,21.0,15.0
1835040,14.0,13.0,5.0,2.0,19.0,26.0,13.0,31.0,12.0,21.0,17.0,17.0
1835054,6.0,11.0,2.0,2.0,48.0,34.0,13.0,28.0,3.0,28.0,25.0,25.0
1835150,5.0,9.0,4.0,1.0,29.0,26.0,8.0,37.0,-0.0,20.0,5.0,8.0
1835186,10.0,10.0,2.0,1.0,15.0,23.0,7.0,21.0,0.0,13.0,12.0,18.0
